time_nd num_y_vel_nd
0.0 -0.0
0.2999959077231694 0.230767016646269
0.5999925376128383 0.40828054806621683
0.8999884453360079 0.5448299393593623
1.1999850752256767 0.6498681365196505
1.499980982948846 0.7306670102049263
1.7999768906720157 0.7928202221342925
2.0999735205616843 0.8406305153994089
2.399969428284854 0.8774077093666316
2.699966058174523 0.9056979378502477
2.999961965897692 0.9274597370091924
3.299958595787361 0.9441996448059772
3.599954503510531 0.9570765139455059
3.8999511334001995 0.9669818262125823
4.199947041123369 0.9746013085126937
4.499943671013038 0.9804625619979199
4.799939578736207 0.98497120719958
5.099936208625876 0.9884393731653673
5.399932116349046 0.9911071931390498
5.699928746238714 0.9931592943969518
5.999924653961885 0.9947379753940716
6.299919839518554 0.9959522604510775
6.599915747241723 0.9968863655185737
6.8999116549648924 0.9976049248663417
7.199907562688063 0.9981576288498519
7.499903470411231 0.9985828310619929
7.799899378134401 0.9989099040239982
8.09989528585757 0.999161447645689
8.39989119358074 0.9993549823783272
8.69988710130391 0.9995038325987131
8.99988300902708 0.9996183044546479
9.299878916750247 0.9997064220183483
9.599874824473417 0.9997742217478118
9.899870732196586 0.9998262677942079
