time ang_bar 
0.0 90.0 
0.12503836799999998 75.98860384068082 
0.25007673599999997 53.213345178371284 
0.3751151039999999 38.79400715962338 
0.5001534719999999 32.0817993533787 
0.6251918399999998 30.952305533038373 
0.7502302079999998 33.96946331467026 
0.8752685759999997 41.0406929080918 
1.0003069439999999 53.45702176907428 
1.1253453119999997 70.45610692279907 
1.2503836799999997 82.77937302630251 
1.3754257919999997 90.7536003518361 
1.5004641599999997 97.78031601824523 
1.6255025279999997 97.36061144120032 
1.7505408959999997 88.39771348336177 
1.8755792639999995 76.5266571867483 
2.0006176319999995 63.110615826060574 
2.1256559999999993 52.902681760299664 
2.2506943679999996 45.612699901954976 
2.3757327359999993 41.250578881758074 
2.5007711039999996 40.42033417922803 
2.6258094719999994 44.71091371145676 
2.7508478399999996 52.530610399862965 
2.8758862079999994 65.74070378258298 
3.0009245759999996 73.90856724188846 
3.1259629439999994 81.38891099371331 
3.251001311999999 84.69818183214154 
3.3760396799999994 86.29569633098278 
3.501078047999999 81.79038979360136 
3.6261164159999995 71.24244565302904 
3.7511547839999992 63.89408446859047 
3.876193151999999 55.93349410539537 
4.001231519999999 50.09149293122933 
4.126269887999999 45.67105457760141 
4.251308256 45.662759633617995 
4.376346623999999 49.29140506120429 
4.501388735999999 58.31725319271446 
4.626427103999999 66.32186775069489 
4.751465471999999 74.36241962973845 
4.876503839999999 81.4492498422794 
5.001542207999999 84.03828130898535 
5.1265805759999985 86.18712119561872 
5.251618943999999 80.92389527407661 
5.376657311999999 75.70115316423454 
5.501695679999999 72.14532950081468 
5.6267340479999985 67.87600604789985 
5.751772415999999 64.73771128159657 
5.876810783999999 60.01624088887922 
6.001852895999999 59.68143078715593 
6.126891263999998 61.45410936091699 
6.251929631999999 61.618493814234725 
6.376967999999999 64.8419518036531 
6.502006367999999 69.85807229933636 
6.627044735999998 74.4750654689623 
6.752083103999999 74.86305647912268 
6.877121471999999 75.80390878049485 
7.002159839999999 78.25952020408235 
7.1271982079999985 76.5552290577909 
