time x_vel_bar y_vel_bar z_vel_bar 
35.885970431999986 -0.479061 -2.129396 -1.555419 
36.011008051199994 -1.255427 2.511595 -1.782516 
36.136045670399994 0.013027 -0.007011 -6.096261 
36.26108628479999 0.613959 -3.175725 -1.049502 
36.38612390399999 0.172009 2.109185 0.454975 
36.51116152319999 -0.288125 0.124525 3.19202 
36.63619914239999 -0.097397 0.019529 5.978914 
36.761236761599996 -1.082604 0.185771 8.236919 
36.88627438079999 -0.041907 -0.60986 -0.158423 
37.01131199999999 4.218032 -0.569639 -2.53695 
37.13635261439999 -0.343331 -0.006729 -6.957584 
37.26139023359999 -0.090657 -0.21691 2.918115 
37.38642785279999 0.021641 -0.711804 0.291317 
37.51146547199999 0.86443 -0.573753 0.188082 
37.63650309119999 -3.883906 0.186886 -2.167524 
37.76154071039999 0.152252 1.456367 0.600457 
37.88657832959999 1.649166 -2.323396 2.473616 
38.01161894399999 -0.881508 -0.113056 -0.362525 
38.136656563199985 0.218632 -0.689044 -2.069758 
38.261694182399985 -0.199585 -1.105589 1.248525 
38.38673180159999 -3.70129 1.069652 -0.581583 
38.51176942079999 0.106598 -0.746159 0.116262 
38.636807039999994 -0.187982 0.239206 3.043548 
38.76184465919999 1.653542 -0.094227 8.13647 
38.88688527359999 -4.216524 0.354464 -1.27211 
39.01192289279999 -3.27444 0.351644 -5.34706 
39.136960511999995 1.760971 -1.81056 -1.440519 
39.26199813119999 -0.418713 2.184637 -0.894781 
39.38703575039999 -2.979398 0.631222 4.079057 
39.51207336959999 0.607205 -3.122141 -0.924659 
39.63711098879999 0.29182 1.471243 -0.18415 
39.76214860799999 -0.135686 0.316313 -0.370268 
39.88718922239999 2.026171 -2.681315 -1.392477 
40.01222684159999 0.324398 1.254278 -1.393207 
40.13726446079999 -0.483643 -0.690089 1.096061 
40.26230207999999 0.715086 0.7382 -4.2753 
40.38733969919999 1.941856 0.008689 -6.974892 
40.51237731839999 1.883497 -0.099498 0.793355 
40.63741493759999 -0.009876 2.72903 -0.030167 
40.76245555199999 0.109158 0.233388 2.2829 
40.88749317119999 -0.269564 0.756828 2.141061 
41.01253079039999 0.389778 -3.272172 0.474654 
41.13756840959999 -1.15694 -1.427095 -3.324257 
41.262606028799986 -0.221637 0.861632 -0.120951 
41.38764364799999 4.665009 -0.028491 -3.316049 
41.51268126719999 0.795652 -0.179814 -7.215322 
41.637721881599994 -4.353833 0.359461 -2.692663 
41.76275950079999 0.536066 4.22793 -0.341048 
41.88779711999999 -1.325364 -1.388702 1.988174 
42.01283473919999 2.955973 0.850174 -0.451974 
42.13787235839999 -0.737531 0.568534 2.620827 
42.26290997759999 0.449035 -0.188849 1.704759 
42.38794759679999 1.41534 -0.867091 -0.221539 
42.51298821119999 0.831993 -0.582726 2.67936 
42.63802583039999 1.090649 3.738826 -0.095172 
42.76306344959999 4.092341 -0.468944 -1.743942 
42.88810106879999 -1.563611 0.039286 -9.179434 
43.01313868799999 -1.653099 0.590372 -4.956312 
43.138176307199984 0.71165 -0.792011 -1.076952 
43.263213926399985 0.961476 -3.568951 0.589494 
43.38825454079999 -0.005182 -4.943737 -0.001488 
43.51329215999999 -0.008873 -3.499975 -0.017727 
43.63832977919999 2.05186 0.361891 -6.564892 
43.763367398399986 0.060196 -0.029482 1.317429 
43.888405017599986 -1.128024 0.101727 6.524296 
44.01344263679999 -1.148492 -1.582059 -2.334668 
44.13848025599999 1.02175 -0.365688 -6.974684 
44.26352087039999 0.298409 4.321658 -0.192031 
44.38855848959999 2.7425 0.765948 5.542881 
44.51359610879999 -1.360255 0.340981 -7.431454 
44.63863372799999 -0.030083 -1.507094 0.099869 
44.76367134719999 0.023244 -0.006706 -7.652076 
44.88870896639999 -0.989635 -3.178913 -0.79129 
45.01374658559999 0.675232 -1.608637 1.386241 
45.13878420479998 -3.398422 -0.028745 -6.698884 
45.26382481919999 1.552652 -0.416404 4.865812 
45.38886243839999 0.275773 -2.996227 -0.325318 
45.51390005759999 1.956502 0.016074 3.272239 
45.63893767679998 -3.250054 -0.051253 2.684986 
45.763975295999984 -1.399934 1.174736 -2.278412 
45.889012915199984 -2.711361 -0.24893 -7.376374 
46.014050534399985 -2.683946 -0.994443 -4.804992 
46.139091148799984 3.08692 0.00555 -7.737486 
46.264128767999985 -1.050098 -1.744838 1.174128 
46.389166387199985 0.011455 -0.50705 -0.087185 
46.514204006399986 0.10083 -0.558651 -1.303791 
46.639241625599986 0.544977 -0.079333 -8.375808 
46.76427924479999 1.901214 0.738808 -0.693193 
46.88931686399999 -0.073735 -0.133016 1.521457 
47.01435747839999 0.022845 0.073344 0.786735 
47.13939509759999 1.741364 -2.838678 0.467096 
47.26443271679999 0.949716 0.802929 -3.312369 
47.38947033599999 -1.302827 0.789876 0.699596 
47.51450795519999 -0.004902 1.317762 0.021786 
47.63954557439998 -0.693536 0.987238 1.679981 
47.76458319359999 -0.981055 1.530014 1.828506 
47.88962380799999 -1.092149 0.098875 -8.251115 
48.01466442239998 0.674597 -2.050771 0.354121 
48.13970204159998 0.10508 0.155981 -4.015422 
48.26473966079998 -2.817982 -0.592918 -5.573634 
48.38977727999998 -0.03734 -1.127391 -0.292986 
48.51481489919998 -1.343502 2.66746 -1.502308 
48.63985251839999 -1.12533 0.309205 -4.698893 
48.76489013759999 1.502918 -2.921531 -1.476291 
48.889930751999984 -0.050049 -0.273173 1.462995 
49.014968371199984 -2.660337 0.094528 1.973414 
49.140005990399985 -3.678428 0.081082 4.049518 
49.265043609599985 -4.60409 -0.292546 0.671336 
49.39008122879999 -0.292439 -0.445174 1.155851 
49.51511884799999 4.56699 0.027856 -3.866025 
49.64015646719999 -0.172406 0.077179 -6.556841 
49.765197081599986 0.300888 -2.655383 -0.481406 
49.89023470079998 -0.020166 0.569902 0.323688 
50.01527231999998 0.341105 -0.159948 0.209544 
50.14030993919998 -3.297987 -1.018314 -2.233782 
50.26535055359999 -0.126638 0.037754 -3.960494 
50.39038817279998 -0.594479 0.359814 4.331104 
50.51542579199998 -0.227346 0.240853 3.08057 
50.64046341119998 0.655788 2.757578 1.388698 
50.76550103039998 0.208594 0.312088 3.933645 
50.89053864959998 -2.070789 2.901448 -0.316561 
51.01557626879999 -0.793729 0.188727 3.315704 
51.14061388799999 -2.73795 1.939953 -0.722577 
51.26565150719999 -0.46223 0.627311 3.878448 
51.39068912639999 -4.877842 -0.054103 -1.619454 
51.51572674559999 -4.15098 -0.332046 -4.082558 
51.64076436479999 0.393031 1.867583 0.18862 
51.765801983999985 0.164215 -2.965982 -0.34255 
51.890839603199986 1.128355 -1.027336 2.210372 
52.015883212799984 0.055291 -2.411897 -0.181939 
52.140920831999985 1.152606 0.584264 5.145889 
52.26595845119998 -1.044074 -0.480658 1.202186 
52.39099607039998 -1.395506 -3.447786 0.688574 
52.51603368959998 0.548654 -1.11669 3.081571 
52.641071308799994 0.762891 -2.984537 -1.059867 
52.76610892799999 3.120036 0.373983 -6.379718 
52.89114654719999 0.276333 0.680123 -2.810929 
53.01618416639999 -0.441616 2.62498 -1.057425 
53.14122178559999 -1.198778 2.599182 -0.804088 
53.26625940479999 -0.112448 0.40349 0.257707 
53.39129702399999 0.925618 4.069925 -0.007522 
53.51633464319999 -0.312143 -3.248689 -0.596975 
53.64137226239998 0.89313 1.044745 -4.222918 
53.76641587199998 -1.846175 -1.505756 -1.942412 
53.89145349119998 2.413675 -0.924257 -4.637909 
54.01649111039998 0.616952 0.013686 -9.639909 
54.14152872959999 -3.543514 1.1083 2.154695 
54.26656634879999 0.457792 0.920513 0.904836 
54.39160396799999 0.157421 2.52209 0.362346 
54.51664158719999 -0.769153 0.324345 0.220026 
54.64167920639999 0.563399 1.86795 0.413446 
54.766716825599985 -1.820434 0.316018 2.615628 
54.891754444799986 -0.782335 2.58892 -0.604826 
55.016792063999986 2.65359 -1.261048 2.667789 
55.14182968319999 -0.860562 3.493773 0.091804 
55.26686730239999 0.741373 -0.414075 -0.730386 
55.39190492159999 -3.759595 0.02886 -1.453479 
55.51694853119998 1.19077 -2.978258 -1.16061 
55.64198615039998 -0.744895 0.749348 2.168526 
55.76702376959999 1.507282 -2.429211 1.731957 
55.89206138879999 -0.45867 -3.716715 -0.200487 
56.01709900799999 -0.04521 -2.574993 -0.122482 
56.14213662719999 0.209618 -0.552047 1.681463 
56.26717424639999 -0.023071 2.491175 0.050064 
56.39221186559999 -2.414353 2.442985 -1.137075 
56.51724948479999 0.971124 -2.285432 0.880532 
56.64228710399998 -0.126482 0.002507 -9.535402 
56.767324723199984 1.695254 0.902578 2.418847 
56.892362342399984 -0.285226 -0.016111 6.557898 
57.017399961599985 -2.604592 -0.109232 -7.213099 
57.142437580799985 0.361937 -1.850628 -0.238816 
57.267475199999986 -2.503273 0.088217 -7.862619 
57.39251880959999 -0.20831 -1.115919 -1.510745 
57.51755642879999 -0.059373 -0.386304 -0.638767 
57.642594047999985 -3.982801 -0.430735 -2.652407 
57.767631667199986 -0.623661 0.873849 3.072876 
57.892669286399986 0.521425 -4.205334 0.184723 
58.01770690559999 -0.418884 -0.012939 8.165998 
58.14274452479999 -2.730587 0.197976 -4.11844 
58.26778214399999 -1.16509 1.141659 -2.174527 
58.39281976319999 -4.646456 -0.240435 -1.385187 
58.51785738239999 1.759287 0.280174 -6.078533 
58.64289500159998 -0.306533 -0.045533 -4.691337 
58.76793262079998 -0.395391 -0.449885 0.208976 
58.89297023999998 0.424123 -3.308846 -0.519448 
59.01800785919998 0.230876 -2.541874 -0.686821 
59.14305146879999 -2.32654 0.245716 -6.587185 
59.26808908799999 0.255051 -2.546472 0.03053 
59.39312670719999 -0.982475 1.682975 1.429654 
59.51816432639999 0.746729 0.402425 -1.681406 
59.643201945599984 2.85033 -1.806575 1.894796 
59.768239564799984 0.903357 1.532982 -3.203707 
59.893277183999984 0.969689 -0.665188 4.165993 
60.018314803199985 -0.274623 4.159857 0.246999 
60.143352422399985 -1.3901 3.324369 -0.103865 
60.268390041599986 -1.417168 3.531134 -0.344378 
60.393427660799986 -4.263389 -0.226659 -2.435194 
60.51846527999998 2.217093 -1.54917 -1.931051 
60.64350289919998 0.276109 0.804855 -2.480858 
60.76854051839998 -1.519783 -1.428023 -2.393503 
60.893584127999986 0.003391 -0.397003 0.080973 
61.01862174719999 -2.04492 2.821181 -0.963493 
61.14365936639999 -1.938298 -0.144638 -0.476789 
61.26869698559999 1.923677 -2.718438 -1.511305 
61.39373460479999 -0.736483 -2.873706 1.398656 
61.51877222399998 -2.768953 -0.129584 -6.356972 
61.64380984319998 -2.795764 -0.009672 -8.248343 
61.76884746239998 -0.11088 -0.065 -4.964086 
61.89388508159998 -1.08092 -2.927085 0.433467 
62.01892270079998 2.726836 0.558366 -6.246227 
62.143960319999984 -1.671289 1.7721 -3.488534 
62.268997939199984 3.453309 -1.390144 1.416237 
62.394035558399985 -0.034194 1.662699 0.161986 
62.51907317759998 -0.273285 0.475683 -0.29063 
62.64411079679998 -0.661941 -2.1271 -0.172977 
62.769154406399984 0.409408 0.120185 -7.446246 
62.894192025599985 -0.682864 -1.411325 -0.190114 
63.019229644799985 -2.989394 1.991697 -0.438984 
63.144267263999986 0.602523 2.348175 -0.098767 
63.269304883199986 0.423255 0.205026 4.493728 
63.39434250239999 -0.335503 3.594968 -0.016384 
63.51938012159998 -2.778518 0.207006 -2.455955 
63.64441774079998 0.304822 -0.150387 -6.520504 
63.76945535999998 1.072917 3.612971 -0.251952 
63.89449297919998 -4.592023 -0.390679 -0.153304 
64.01953059839998 -4.594641 -0.006273 2.545367 
64.14456821759998 -0.245502 3.497959 -0.430878 
64.26960583679998 -0.010583 -4.339645 -0.010827 
64.39464345599998 -0.854012 -1.730831 0.814415 
64.51968706559998 -0.246084 -0.47751 3.209172 
64.64472468479998 -3.736857 -0.728254 3.357423 
64.76976230399998 -1.106737 -0.265418 -3.588166 
64.89479992319998 -3.739732 0.465028 1.530647 
65.01983754239998 1.707951 -1.086074 2.496927 
65.14487516159998 0.423028 -2.911079 -0.348991 
65.26991278079998 2.468174 -0.159828 -7.491854 
65.39495039999998 0.154219 -2.758268 0.423386 
65.51998801919999 0.162646 0.402282 2.758496 
65.64502563839999 -1.931641 -1.940049 1.263864 
65.77006325759999 0.639155 3.328785 0.013645 
65.89510087679997 0.100707 0.32966 0.693336 
66.02013849599997 -0.333575 -1.753436 -0.929654 
66.14517611519997 1.734184 2.001273 -2.888902 
66.27021972479999 -1.828769 -2.398344 -2.309045 
66.39525734399999 0.013771 0.035578 1.950984 
66.52029496319999 -3.406567 0.45232 -5.510904 
66.64533258239999 -1.496401 -0.039134 3.43466 
66.77037020159999 0.074151 0.79059 -0.707144 
66.89540782079997 -0.193698 4.246181 0.198662 
67.02044543999997 -4.068053 -0.349727 1.763397 
67.14548305919998 -0.383214 -0.561697 3.72448 
67.27052067839998 -1.851311 0.213315 -4.580623 
67.39555829759998 -0.457728 3.112917 -0.803183 
67.52059591679998 3.627961 -0.887034 2.048671 
67.64563353599998 -3.507401 0.973072 0.436084 
67.77067115519998 -2.593378 0.079151 5.510633 
67.89570877439998 -0.786524 -0.067052 6.563539 
68.02074639359998 0.009771 -3.604789 0.017215 
68.14579000319998 -0.883595 0.929847 4.459486 
68.27082762239998 0.485105 0.504495 1.104032 
68.39586524159998 -1.325556 1.119094 -0.729319 
68.52090286079998 -0.433011 -0.556433 -1.546763 
68.64594047999998 3.41689 -0.791159 2.423789 
68.77097809919998 -0.03447 4.962674 0.00049 
68.89601571839998 0.080471 -0.778379 -0.590146 
69.02105333759998 2.358091 -2.282044 0.083425 
69.14609095679998 -4.430982 -0.045581 -3.218552 
69.27112857599998 -0.000305 0.001458 1.715281 
69.39616619519998 -1.341522 1.643084 0.107066 
69.52120381439998 -3.495858 -1.44612 0.799342 
69.64624143359998 0.823449 -1.787398 0.517802 
69.77127905279998 -4.599347 -0.038522 3.559271 
69.89632266239998 -0.280481 1.592557 1.250128 
70.02136028159998 0.640893 0.476433 -3.200428 
70.14639790079998 -1.501506 -1.051678 2.076741 
